level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
7.5506,87,1,not_sent,-1,655.0337,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,88,1,not_sent,-1,655.7910,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,89,1,not_sent,-1,656.1746,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,90,1,not_sent,-1,657.0974,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,91,1,not_sent,-1,664.9435,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,92,1,not_sent,-1,677.4240,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,93,1,not_sent,-1,681.7823,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,94,1,not_sent,-1,682.3038,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,95,1,not_sent,-1,686.1233,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,96,1,not_sent,-1,730.2437,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,97,1,not_sent,-1,736.2284,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,98,1,not_sent,-1,764.3837,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,99,1,not_sent,-1,780.0515,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,100,1,not_sent,-1,780.1433,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,101,1,not_sent,-1,790.2792,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,102,1,not_sent,-1,799.3762,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,103,1,not_sent,-1,805.4946,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,104,1,not_sent,-1,807.9609,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,105,1,not_sent,-1,816.1006,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,106,1,not_sent,-1,817.0405,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,107,1,not_sent,-1,821.5740,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,108,1,not_sent,-1,826.3786,-,0,inf,-,-,-,-,-,-,-,-,-,-,
7.5506,109,1,not_sent,-1,850.8146,-,0,inf,-,-,-,-,-,-,-,-,-,-,
6.3814,0,0,ok,-1,0.0000,5.5824,0,5.5824,0.0011,-,-,-,-,-,-,-,5.5607,0.0207,
6.3814,1,0,ok,-1,0.2381,11.1350,0,10.8969,0.0015,-,-,-,-,-,-,-,10.8760,0.0194,
6.3814,2,0,ok,-1,3.2621,16.6912,0,13.4291,0.0011,-,-,-,-,-,-,-,13.4037,0.0243,
6.3814,3,0,ok,-1,5.6370,22.2379,0,16.6008,0.0005,-,-,-,-,-,-,-,16.5780,0.0223,
6.3814,4,0,ok,-1,18.1758,27.7990,0,9.6232,0.0010,-,-,-,-,-,-,-,9.5935,0.0287,
6.3814,5,0,ok,-1,28.7926,34.3755,0,5.5829,0.0006,-,-,-,-,-,-,-,5.5640,0.0183,
6.3814,6,0,ok,-1,49.7342,55.2986,0,5.5645,0.0007,-,-,-,-,-,-,-,5.5412,0.0226,
