level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
17.4184,24,1,ok,-1,63.2817,65.7030,0,2.4213,0.0020,-,-,-,-,-,-,-,2.3949,0.0244,
17.4184,25,1,ok,-1,64.6953,68.1010,0,3.4057,0.0012,-,-,-,-,-,-,-,3.3793,0.0252,
17.4184,26,1,ok,-1,65.0306,70.4907,0,5.4601,0.0005,-,-,-,-,-,-,-,5.4340,0.0257,
17.4184,27,1,ok,-1,65.3809,72.8867,0,7.5058,0.0018,-,-,-,-,-,-,-,7.4787,0.0253,
17.4184,28,1,ok,-1,71.8587,75.2777,0,3.4189,0.0012,-,-,-,-,-,-,-,3.3923,0.0254,
17.4184,29,1,ok,-1,75.0473,77.6677,0,2.6205,0.0008,-,-,-,-,-,-,-,2.5941,0.0256,
17.4184,30,1,ok,-1,80.7162,83.1327,0,2.4165,0.0013,-,-,-,-,-,-,-,2.3909,0.0244,
17.4184,31,1,ok,-1,85.2229,87.6434,0,2.4205,0.0011,-,-,-,-,-,-,-,2.3919,0.0274,
17.4184,32,1,ok,-1,87.8697,90.2952,0,2.4255,0.0011,-,-,-,-,-,-,-,2.3983,0.0262,
17.4184,33,1,ok,-1,100.3262,102.7588,0,2.4326,0.0016,-,-,-,-,-,-,-,2.4045,0.0266,
17.4184,34,1,ok,-1,101.9647,105.1656,0,3.2009,0.0023,-,-,-,-,-,-,-,3.1722,0.0265,
17.4184,35,1,ok,-1,104.7309,107.5550,0,2.8241,0.0011,-,-,-,-,-,-,-,2.7990,0.0240,
17.4184,36,1,ok,-1,110.8226,113.2336,0,2.4110,0.0005,-,-,-,-,-,-,-,2.3848,0.0256,
17.4184,37,1,ok,-1,114.1422,116.5583,0,2.4161,0.0015,-,-,-,-,-,-,-,2.3882,0.0265,
17.4184,38,1,ok,-1,120.9570,123.3702,0,2.4132,0.0012,-,-,-,-,-,-,-,2.3870,0.0250,
17.4184,39,1,ok,-1,123.9235,126.3473,0,2.4237,0.0004,-,-,-,-,-,-,-,2.3982,0.0252,
17.4184,40,1,ok,-1,128.1237,130.5420,0,2.4184,0.0016,-,-,-,-,-,-,-,2.3914,0.0253,
17.4184,41,1,ok,-1,128.2852,132.9338,0,4.6486,0.0004,-,-,-,-,-,-,-,4.6233,0.0249,
17.4184,42,1,ok,-1,129.1762,135.3196,0,6.1435,0.0008,-,-,-,-,-,-,-,6.1170,0.0257,
17.4184,43,1,ok,-1,130.3529,137.7075,0,7.3545,0.0026,-,-,-,-,-,-,-,7.3264,0.0256,
17.4184,44,1,ok,-1,130.6394,140.0915,0,9.4521,0.0008,-,-,-,-,-,-,-,9.4265,0.0248,
17.4184,45,1,ok,-1,131.5522,142.4876,0,10.9354,0.0002,-,-,-,-,-,-,-,10.9099,0.0253,
17.4184,46,1,ok,-1,131.9189,144.8916,0,12.9726,0.0011,-,-,-,-,-,-,-,12.9469,0.0246,
17.4184,47,1,ok,-1,133.0408,147.2878,0,14.2470,0.0012,-,-,-,-,-,-,-,14.2194,0.0264,
17.4184,48,1,ok,-1,136.5190,149.6813,0,13.1623,0.0020,-,-,-,-,-,-,-,13.1344,0.0259,
17.4184,49,1,ok,-1,138.0824,152.0826,0,14.0002,0.0006,-,-,-,-,-,-,-,13.9732,0.0265,
17.4184,50,1,ok,-1,139.6749,154.4815,0,14.8065,0.0009,-,-,-,-,-,-,-,14.7804,0.0252,
17.4184,51,1,ok,-1,140.4848,156.8843,0,16.3995,0.0012,-,-,-,-,-,-,-,16.3718,0.0265,
17.4184,52,1,ok,-1,141.5546,159.2852,0,17.7306,0.0008,-,-,-,-,-,-,-,17.7049,0.0249,
17.4184,53,1,ok,-1,151.0588,161.6850,0,10.6262,0.0012,-,-,-,-,-,-,-,10.5990,0.0260,
17.4184,54,1,ok,-1,154.6558,164.0756,0,9.4198,0.0009,-,-,-,-,-,-,-,9.3928,0.0261,
17.4184,55,1,ok,-1,157.8916,166.4757,0,8.5841,0.0012,-,-,-,-,-,-,-,8.5573,0.0257,
17.4184,56,1,ok,-1,158.5382,168.8718,0,10.3336,0.0015,-,-,-,-,-,-,-,10.3071,0.0250,
17.4184,57,1,ok,-1,163.0372,171.2686,0,8.2314,0.0023,-,-,-,-,-,-,-,8.2050,0.0241,
17.4184,58,1,ok,-1,163.6518,173.6713,0,10.0195,0.0015,-,-,-,-,-,-,-,9.9913,0.0266,
17.4184,59,1,ok,-1,165.2954,176.0783,0,10.7829,0.0016,-,-,-,-,-,-,-,10.7560,0.0253,
17.4184,60,1,ok,-1,180.9981,183.4131,0,2.4150,0.0025,-,-,-,-,-,-,-,2.3879,0.0246,
17.4184,61,1,ok,-1,184.5173,186.9341,0,2.4168,0.0020,-,-,-,-,-,-,-,2.3890,0.0257,
17.4184,62,1,ok,-1,187.3215,189.7381,0,2.4166,0.0011,-,-,-,-,-,-,-,2.3907,0.0248,
17.4184,63,1,ok,-1,191.2965,193.7192,0,2.4227,0.0024,-,-,-,-,-,-,-,2.3944,0.0259,
17.4184,64,1,ok,-1,197.6710,200.0879,0,2.4169,0.0006,-,-,-,-,-,-,-,2.3906,0.0257,
17.4184,65,1,ok,-1,202.8245,205.2341,0,2.4096,0.0005,-,-,-,-,-,-,-,2.3839,0.0253,
17.4184,66,1,ok,-1,203.7206,207.6325,0,3.9119,0.0006,-,-,-,-,-,-,-,3.8860,0.0253,
17.4184,67,1,ok,-1,203.8330,210.0335,0,6.2005,0.0007,-,-,-,-,-,-,-,6.1748,0.0250,
17.4184,68,1,ok,-1,205.1385,212.4352,0,7.2967,0.0008,-,-,-,-,-,-,-,7.2698,0.0260,
17.4184,69,1,ok,-1,206.2119,214.8224,0,8.6105,0.0014,-,-,-,-,-,-,-,8.5840,0.0251,
17.4184,70,1,ok,-1,207.0281,217.2377,0,10.2096,0.0022,-,-,-,-,-,-,-,10.1825,0.0248,
17.4184,71,1,ok,-1,216.8905,219.6399,0,2.7494,0.0009,-,-,-,-,-,-,-,2.7227,0.0259,
17.4184,72,1,ok,-1,224.0913,226.5159,0,2.4246,0.0014,-,-,-,-,-,-,-,2.3965,0.0267,
17.4184,73,1,ok,-1,225.3929,228.9107,0,3.5178,0.0014,-,-,-,-,-,-,-,3.4913,0.0251,
17.4184,74,1,ok,-1,229.0631,231.4763,0,2.4132,0.0008,-,-,-,-,-,-,-,2.3887,0.0237,
17.4184,75,1,ok,-1,230.7977,233.8679,0,3.0701,0.0003,-,-,-,-,-,-,-,3.0451,0.0247,
17.4184,76,1,ok,-1,239.2708,241.6812,0,2.4103,0.0007,-,-,-,-,-,-,-,2.3845,0.0251,
17.4184,77,1,ok,-1,241.3860,244.0758,0,2.6898,0.0011,-,-,-,-,-,-,-,2.6620,0.0267,
17.4184,78,1,ok,-1,242.4460,246.4687,0,4.0227,0.0010,-,-,-,-,-,-,-,3.9961,0.0256,
17.4184,79,1,ok,-1,243.4215,248.8528,0,5.4313,0.0017,-,-,-,-,-,-,-,5.4045,0.0250,
17.4184,80,1,ok,-1,246.2602,251.2403,0,4.9800,0.0011,-,-,-,-,-,-,-,4.9540,0.0250,
17.4184,81,1,ok,-1,247.3102,253.6307,0,6.3204,0.0015,-,-,-,-,-,-,-,6.2940,0.0249,
17.4184,82,1,ok,-1,250.3362,256.0335,0,5.6973,0.0013,-,-,-,-,-,-,-,5.6707,0.0253,
17.4184,83,1,ok,-1,258.1936,260.6092,0,2.4156,0.0006,-,-,-,-,-,-,-,2.3893,0.0257,
17.4184,84,1,ok,-1,259.9498,263.0080,0,3.0583,0.0005,-,-,-,-,-,-,-,3.0322,0.0256,
17.4184,85,1,ok,-1,260.8026,265.4052,0,4.6026,0.0008,-,-,-,-,-,-,-,4.5781,0.0236,
17.4184,86,1,ok,-1,281.4932,283.9003,0,2.4071,0.0011,-,-,-,-,-,-,-,2.3814,0.0246,
17.4184,87,1,ok,-1,283.9471,286.3588,0,2.4117,0.0003,-,-,-,-,-,-,-,2.3846,0.0269,
17.4184,88,1,ok,-1,284.2754,288.7384,0,4.4630,0.0005,-,-,-,-,-,-,-,4.4368,0.0257,
17.4184,89,1,ok,-1,284.4417,291.1180,0,6.6763,0.0008,-,-,-,-,-,-,-,6.6502,0.0254,
17.4184,90,1,ok,-1,284.8417,293.5113,0,8.6696,0.0004,-,-,-,-,-,-,-,8.6443,0.0249,
17.4184,91,1,ok,-1,288.2428,295.9144,0,7.6716,0.0011,-,-,-,-,-,-,-,7.6440,0.0265,
17.4184,92,1,ok,-1,293.6530,298.3101,0,4.6571,0.0016,-,-,-,-,-,-,-,4.6297,0.0258,
17.4184,93,1,ok,-1,295.5422,300.7002,0,5.1580,0.0026,-,-,-,-,-,-,-,5.1300,0.0254,
17.4184,94,1,ok,-1,295.7683,303.0928,0,7.3245,0.0019,-,-,-,-,-,-,-,7.2963,0.0263,
17.4184,95,1,ok,-1,297.4240,305.4937,0,8.0697,0.0012,-,-,-,-,-,-,-,8.0435,0.0251,
17.4184,96,1,ok,-1,316.5495,318.9676,0,2.4182,0.0012,-,-,-,-,-,-,-,2.3915,0.0254,
17.4184,97,1,ok,-1,319.1438,321.5568,0,2.4131,0.0011,-,-,-,-,-,-,-,2.3872,0.0248,
17.4184,98,1,ok,-1,331.3487,333.7550,0,2.4064,0.0012,-,-,-,-,-,-,-,2.3801,0.0250,
17.4184,99,1,ok,-1,338.1404,340.5449,0,2.4044,0.0005,-,-,-,-,-,-,-,2.3774,0.0265,
17.4184,100,1,ok,-1,338.1802,342.9199,0,4.7397,0.0010,-,-,-,-,-,-,-,4.7133,0.0254,
17.4184,101,1,ok,-1,342.5740,345.2990,0,2.7251,0.0011,-,-,-,-,-,-,-,2.6994,0.0246,
