level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
10.7281,6,0,ok,-1,29.5835,33.4923,0,3.9088,0.0021,-,-,-,-,-,-,-,3.8867,0.0199,
10.7281,7,0,ok,-1,30.0922,37.3939,0,7.3017,0.0013,-,-,-,-,-,-,-,7.2801,0.0203,
10.7281,8,0,ok,-1,33.1573,41.2934,0,8.1361,0.0016,-,-,-,-,-,-,-,8.1090,0.0255,
10.7281,9,0,ok,-1,33.3265,45.1908,0,11.8643,0.0009,-,-,-,-,-,-,-,11.8442,0.0192,
10.7281,10,1,ok,-1,34.7063,49.0978,0,14.3915,0.0013,-,-,-,-,-,-,-,14.3651,0.0251,
10.7281,11,1,ok,-1,38.6432,52.9954,0,14.3522,0.0010,-,-,-,-,-,-,-,14.3283,0.0229,
10.7281,12,1,ok,-1,38.7936,56.8948,0,18.1013,0.0010,-,-,-,-,-,-,-,18.0767,0.0236,
10.7281,13,1,ok,-1,40.0334,60.7954,0,20.7619,0.0017,-,-,-,-,-,-,-,20.7364,0.0239,
10.7281,14,1,ok,-1,45.9030,64.7112,0,18.8082,0.0016,-,-,-,-,-,-,-,18.7806,0.0261,
10.7281,15,1,ok,-1,50.3064,68.6166,0,18.3102,0.0011,-,-,-,-,-,-,-,18.2864,0.0228,
10.7281,16,1,ok,-1,51.6991,72.5290,0,20.8299,0.0009,-,-,-,-,-,-,-,20.8051,0.0239,
10.7281,17,1,ok,-1,56.6756,76.4387,0,19.7630,0.0016,-,-,-,-,-,-,-,19.7413,0.0201,
10.7281,18,1,ok,-1,65.9470,80.3432,0,14.3962,0.0011,-,-,-,-,-,-,-,14.3759,0.0193,
10.7281,19,1,ok,-1,65.9835,84.2661,0,18.2826,0.0018,-,-,-,-,-,-,-,18.2513,0.0295,
10.7281,20,1,ok,-1,75.1498,88.1717,0,13.0219,0.0012,-,-,-,-,-,-,-,13.0000,0.0206,
10.7281,21,1,ok,-1,81.8488,92.0864,0,10.2376,0.0016,-,-,-,-,-,-,-,10.2166,0.0193,
10.7281,22,1,ok,-1,84.1748,96.0031,0,11.8283,0.0012,-,-,-,-,-,-,-,11.8068,0.0203,
10.7281,23,1,ok,-1,85.1199,99.9186,0,14.7987,0.0022,-,-,-,-,-,-,-,14.7759,0.0206,
10.7281,24,1,ok,-1,102.7457,106.6699,0,3.9242,0.0012,-,-,-,-,-,-,-,3.9061,0.0168,
10.7281,25,1,ok,-1,105.0408,110.5907,0,5.5499,0.0017,-,-,-,-,-,-,-,5.5266,0.0216,
10.7281,26,1,ok,-1,105.5851,114.5092,0,8.9240,0.0003,-,-,-,-,-,-,-,8.9015,0.0222,
10.7281,27,1,ok,-1,106.1540,118.4316,0,12.2775,0.0022,-,-,-,-,-,-,-,12.2518,0.0235,
10.7281,28,1,ok,-1,116.6716,122.3502,0,5.6786,0.0004,-,-,-,-,-,-,-,5.6559,0.0223,
10.7281,29,1,ok,-1,121.8485,126.2702,0,4.4217,0.0006,-,-,-,-,-,-,-,4.3985,0.0226,
10.7281,30,1,ok,-1,131.0527,134.9894,0,3.9367,0.0013,-,-,-,-,-,-,-,3.9106,0.0249,
10.7281,31,1,ok,-1,138.3700,142.2934,0,3.9234,0.0011,-,-,-,-,-,-,-,3.9021,0.0202,
10.7281,32,1,ok,-1,142.6673,146.5904,0,3.9231,0.0006,-,-,-,-,-,-,-,3.9076,0.0150,
10.7281,33,1,ok,-1,162.8919,166.7989,0,3.9069,0.0013,-,-,-,-,-,-,-,3.8849,0.0207,
10.7281,34,1,ok,-1,165.5523,170.6898,0,5.1375,0.0011,-,-,-,-,-,-,-,5.1164,0.0200,
10.7281,35,1,ok,-1,170.0436,174.5954,0,4.5518,0.0017,-,-,-,-,-,-,-,4.5254,0.0248,
10.7281,36,1,ok,-1,179.9342,183.8483,0,3.9141,0.0004,-,-,-,-,-,-,-,3.8912,0.0225,
10.7281,37,1,ok,-1,185.3239,189.2523,0,3.9283,0.0010,-,-,-,-,-,-,-,3.8983,0.0290,
