script,runtime,timestamp,server,cpu,gpu,server_sku,cpu_sku,gpu_sku,cpu_cores,model,dataset,device,dtype,quant,quant_detail,mode,replicas_raw,samples,batch_size,resolution,steps,warmup,seed,threads,compile,compile_detail,cpu_offload,batched,loaded_dtype,diffusion_batch_size,sla_seconds,sla_percentile,num_shards,gpu_placement,workload,sla_ms,think_time_s,measure_s,batch_wait_ms,pre_workers,processor,selftest,precisions_swept,devices,tf32,cpu_bind,requests_per_level,warmup_requests,calibrate_generations,drop_after_factor,early_stop,backend,vllm_pipeline,vllm_extra_args,vllm_command,images,compute_s_max,compute_s_sum,images_per_second,images_per_second_per_w,best_batch_size,best_replicas,ms_per_image_per_replica,measured_s,cpu_launch_ms,gpu_ms,bound_by,power_w_mean,power_source,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,denoise_s_per_image,other_s_per_image,denoise_pct,top1_correct,top1_accuracy,max_qps,max_requests_per_minute,max_images_per_hour,rho_at_capacity,service_capacity_rpm,rho_measured,steady_state_mean_ms,max_concurrent_users,users_think_0s,users_think_1s,users_think_2s,users_think_5s,users_think_10s,users_think_15s,users_think_30s,users_think_60s,max_concurrent_inflight,goodput_rps,sla_attainment_pct,verdict,sweep_note,requests_measured,requests_dropped,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,predicted_mean_ms,mean_batch_size,queue_depth_max,p95_drift,calibrated_mu_rps,calibrated_service_s,service_p95_s,service_cv2,harness_lag_ms,preprocess_ms,queue_wait_ms,inference_ms,ipc_ms,text_encode_ms,denoise_ms,vae_decode_ms,jpeg_encode_ms,server_time_ms,http_overhead_ms,resource_samples,replica_rss_gib_max,gpu_peak_alloc_gib,joules_per_image,cpu_logical_count,cpu_cores_busy_mean,sys_cores_busy_mean,sys_cores_busy_max,cpu_power_w_mean,cpu_cores_busy_max,proc_cpu_pct_mean,sys_cpu_pct_mean,rss_gib_max,threads_max,gpu_util_pct_mean,gpu_mem_util_pct_mean,gpu_mem_used_gib_max,gpu_power_w_mean,gpu_power_w_max,gpu_sm_clock_mhz_mean,gpu_temp_c_max,complete,host_source,shard_images,shard_compute_s,shard_images_per_second,files
dit_throughput,diffusers,20260916_031017,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,100,"sweep 1,2",1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,34,,,0.273544,0.000823,2,1,,124.294,,,,332.4,gpu NVML board + cpu RAPL package,,3.6557,5.471,0.0112,3.6445,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.04,3.94,260.5,,,1.1,,,99.5,,15.58,71.9,75.3,1156,67,yes,logged,34,,0.273544,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_031017.txt
dit_throughput,diffusers,20260916_031017,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,100,"sweep 1,2",1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,66,,,0.542097,0.001632,1,1,,121.749,,,,332.2,gpu NVML board + cpu RAPL package,,1.8447,10.842,0.0464,1.7983,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.19,2.78,260.5,,,1.2,,,98.7,,10.13,71.7,75.9,1301,66,yes,logged,66,,0.542097,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_20260916_031017.txt
dit_throughput,diffusers,20260916_031017,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,100,"sweep 1,2",1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,59,,,0.489329,0.001473,1,1,,120.573,,,,332.3,gpu NVML board + cpu RAPL package,,2.0436,9.787,1.2610,0.7826,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.18,2.78,260.4,,,1.2,,,99.0,,10.53,71.8,76.3,1250,66,yes,logged,59,,0.489329,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_031017.txt
dit_throughput,diffusers,20260916_031017,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,,cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,100,"sweep 1,2",1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,20,,,0.160324,0.000481,1,1,,124.748,,,,333.1,gpu NVML board + cpu RAPL package,,6.2374,3.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.04,2.69,260.2,,,1.1,,,99.7,,14.93,72.9,74.9,1161,67,yes,logged,20,,0.160324,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16-fp8_20260916_031017.txt
dit_throughput,diffusers,20260916_031017,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,100,"sweep 1,2",1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,17,,,0.134995,0.000407,1,1,,125.931,,,,332.1,gpu NVML board + cpu RAPL package,,7.4077,2.700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.04,3.36,260.2,,,1.1,,,99.7,,15.73,71.9,74.9,1128,67,yes,logged,17,,0.134995,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_031017.txt
dit_throughput,diffusers,20260916_031017,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,,cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0","offline throughput sweep (no SLA, no arrival model)",sweep 1,100,"sweep 1,2",1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,15,,,0.122792,0.000370,1,1,,122.158,,,,331.9,gpu NVML board + cpu RAPL package,,8.1438,2.456,0.0662,8.0776,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.00,1.92,260.1,,,1.0,,,99.7,,18.74,71.8,75.4,1140,66,yes,logged,15,,0.122792,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16-fp8_20260916_031017.txt
dit_throughput,diffusers,20260916_031017,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,,cuda,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)",sweep 1,100,"sweep 1,2",1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cuda:0,disabled (matmul_precision=highest),,,,,,,diffusers,,,,12,,,0.096086,0.000290,2,1,,124.888,,,,331.8,gpu NVML board + cpu RAPL package,,10.4074,1.922,7.6004,2.8070,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,1.01,5.09,260.0,,,1.1,,,99.9,,22.39,71.8,75.3,1125,67,yes,logged,12,,0.096086,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_031017.txt
dit_throughput,diffusers,20260916_044658,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,,cpu,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",30,sweep 1,1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cpu,disabled (matmul_precision=highest),,,,,,,diffusers,,,,10,,,0.069701,0.000031,1,2,,143.470,,,,2223.9,cpu RAPL package,,28.6939,1.394,47.6473,-18.9533,166.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,92.65,96.00,2223.9,,,96.5,,,,,,,,,,yes,logged,10,,0.069701,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_044658.txt
dit_throughput,diffusers,20260916_044658,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,cpu,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",30,sweep 1,1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cpu,disabled (matmul_precision=highest),,,,,,,diffusers,,,,29,,,0.229519,0.000525,1,2,,126.351,,,,437.2,cpu RAPL package,,8.7139,4.590,7.5817,1.1322,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,84.87,96.00,437.2,,,88.4,,,,,,,,,,yes,logged,29,,0.229519,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_044658.txt
dit_throughput,diffusers,20260916_044658,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,,cpu,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",30,sweep 1,1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cpu,disabled (matmul_precision=highest),,,,,,,diffusers,,,,10,,,0.068100,0.000145,1,2,,146.842,,,,469.3,cpu RAPL package,,29.3684,1.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,88.82,95.81,469.3,,,92.5,,,,,,,,,,yes,logged,10,,0.068100,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044658.txt
dit_throughput,diffusers,20260916_044658,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,,cpu,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",30,sweep 1,1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cpu,disabled (matmul_precision=highest),,,,,,,diffusers,,,,2,,,0.010368,0.000006,1,2,,192.897,,,,1783.8,cpu RAPL package,,192.8969,0.207,373.2412,-180.3443,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,79.54,90.82,1783.8,,,82.9,,,,,,,,,,yes,logged,2,,0.010368,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_044658.txt
dit_throughput,diffusers,20260916_044658,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,,cpu,bfloat16,disabled,,"offline throughput sweep (no SLA, no arrival model)","sweep 1,2",30,sweep 1,1024x1024,20,1,42,48 per replica,enabled,,,,,,,,1,,,,,120,,,,,"sweep bf16,fp8",cpu,disabled (matmul_precision=highest),,,,,,,diffusers,,,,4,,,0.031046,0.000069,1,2,,128.841,,,,448.6,cpu RAPL package,,64.4203,0.621,115.4821,-51.0618,179.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,89.07,95.04,448.6,,,92.8,,,,,,,,,,yes,logged,4,,0.031046,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_044658.txt
server_dit_benchmark,diffusers,20260916_144019,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.46570,0.001402,,,,,,,,332.2,gpu NVML board + cpu RAPL package,17046.3,17.0463,,,,,,,0.49203,29.522,1771.3,1.000,,,,23.1,8.4,,,,,15.8,23.1,37.9,8.39,0.46570,100.0,,,100,0,17384.3,22969.3,24182.4,25923.2,26387.0,inf,1.00,12,0.949,0.49203,2.0324,2.038,0.0000,1.8,,22119.2,2074.2,0.2,103.9,1505.4,454.6,3.3,,,215,7.30,8.20,713.3,,,1.18,1.63,260.6,,,1.2,,,97.9,,10.53,71.6,75.4,1247,68,yes,logged,,,0.46570,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_144019.txt
server_dit_benchmark,diffusers,20260916_150857,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,2,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.43796,0.001320,,,,,,,,331.9,gpu NVML board + cpu RAPL package,18807.1,18.8071,,,,,,,0.46079,27.647,1658.8,0.960,,,,22.5,8.7,,,,,15.6,22.5,36.3,8.67,0.43796,100.0,,,100,0,19391.0,25105.5,26946.7,28749.0,29473.9,,2.00,12,0.911,0.47990,2.0838,2.133,0.0002,1.9,,22551.2,4413.9,0.3,175.9,3292.4,925.2,6.5,,,228,7.57,9.83,757.8,,,1.07,1.44,260.3,,,1.1,,,98.9,,12.72,71.6,74.8,1183,68,yes,logged,,,0.43796,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_cuda1r_20260916_150857.txt
server_dit_benchmark,diffusers,20260916_153834,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.50814,0.001531,,,,,,,,331.9,gpu NVML board + cpu RAPL package,18969.6,18.9696,,,,,,,0.55672,33.403,2004.2,1.047,,,,27.3,10.6,,,,,18.9,27.3,44.0,10.56,0.50814,100.0,,,100,0,18822.3,25069.0,26242.4,26564.4,27209.9,inf,1.00,13,1.024,0.53191,1.8800,1.884,0.0000,1.6,,24346.6,1896.2,0.2,106.4,1330.1,450.7,3.3,,,197,7.35,7.96,653.3,,,1.18,1.44,260.2,,,1.2,,,96.4,,10.12,71.8,76.2,1300,67,yes,logged,,,0.50814,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_153834.txt
server_dit_benchmark,diffusers,20260916_160619,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",,1,,2,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.46671,0.001405,,,,,,,,332.1,gpu NVML board + cpu RAPL package,20514.8,20.5148,,,,,,,0.50604,30.363,1821.8,1.000,,,,25.6,10.4,,,,,18.0,25.6,40.7,10.38,0.46671,100.0,,,100,0,20126.9,27034.0,28288.5,29464.6,29779.9,,2.00,13,0.982,0.50604,1.9761,2.038,0.0004,2.0,,24167.8,4135.3,0.2,175.8,3016.1,924.8,6.5,,,214,7.35,9.59,711.6,,,1.10,1.44,260.3,,,1.1,,,98.2,,12.31,71.8,76.1,1197,68,yes,logged,,,0.46671,server_dit_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_160619.txt
server_dit_benchmark,diffusers,20260916_163328,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.20684,0.000238,,,,,,,,869.5,gpu NVML board + cpu RAPL package,15848.0,15.8480,,,,,,,0.21046,12.628,757.7,0.885,,,,9.6,3.3,,,,,6.5,9.6,16.0,3.34,0.19650,95.0,,,100,0,14279.2,27790.2,29745.1,33533.8,36250.4,20430.5,1.00,8,0.575,0.23774,4.2062,4.210,0.0000,2.1,,25517.2,4225.4,0.3,100.5,3657.4,452.4,3.5,,,483,9.21,10.16,4203.6,,,0.97,1.63,802.0,,,1.0,,,88.9,,12.49,67.5,76.3,1211,67,yes,logged,,,0.20684,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260916_163328.txt
server_dit_benchmark,diffusers,20260916_172341,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,2,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.24190,0.000735,,,,,,,,329.1,gpu NVML board + cpu RAPL package,17469.5,17.4695,,,,,,,0.24821,14.893,893.6,1.047,,,,11.8,4.3,,,,,8.1,11.8,19.2,4.34,0.23464,97.0,,,100,0,16730.0,27965.0,29362.7,33856.5,34066.1,,1.84,8,0.610,0.23715,4.2167,4.262,0.0000,2.1,,22053.6,7340.2,0.3,161.9,5804.1,848.9,6.4,,,413,9.19,11.79,1360.4,,,0.98,1.54,259.9,,,1.0,,,93.1,,14.81,69.2,76.6,1208,68,yes,logged,,,0.24190,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_cuda1r_20260916_172341.txt
server_dit_benchmark,diffusers,20260916_181843,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.24140,0.000151,,,,,,,,1594.7,gpu NVML board + cpu RAPL package,16235.2,16.2352,,,,,,,0.24646,14.788,887.3,0.922,,,,11.4,4.0,,,,,7.7,11.4,18.8,4.00,0.23416,97.0,,,100,0,15855.8,26315.5,27975.1,31290.7,32947.2,25835.7,1.00,8,0.616,0.26732,3.7408,3.747,0.0000,2.4,,24226.9,3759.3,0.2,103.1,3192.4,451.6,3.5,,,414,9.26,9.33,6606.2,,,1.03,1.44,1525.9,,,1.1,,,91.8,,11.62,68.9,76.0,1185,68,yes,logged,,,0.24140,server_dit_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_cuda1r_20260916_181843.txt
server_dit_benchmark,diffusers,20260916_190423,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.05596,0.000124,,,,,,,,451.8,gpu NVML board + cpu RAPL package,11764.3,11.7643,,,,,,,0.05668,3.401,204.0,0.420,,,,2.4,0.7,,,,,1.5,2.4,4.1,0.67,0.05484,98.0,,,100,0,7384.5,22731.9,25517.5,32235.7,33887.6,10109.4,1.00,4,0.720,0.13480,7.4185,7.431,0.0000,2.0,,18078.0,7427.0,0.3,172.5,6750.5,443.0,3.2,,,1787,19.51,12.58,8074.1,,,0.44,1.44,404.7,,,0.5,,,42.1,,15.72,47.1,75.0,1661,65,yes,logged,,,0.05596,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cuda1r_20260916_190423.txt
server_dit_benchmark,diffusers,20260916_212003,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),cuda,bfloat16,disabled,,,1,,2,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.04703,0.000070,,,,,,,,671.8,gpu NVML board + cpu RAPL package,11494.5,11.4945,,,,,,,0.04760,2.856,171.3,0.354,,,,2.0,0.5,,,,,1.3,2.0,3.4,0.55,0.04562,97.0,,,100,0,7356.7,20727.1,24024.0,32711.5,39042.1,,1.20,3,0.732,0.13462,7.4281,7.448,0.0000,2.1,,12530.2,15454.5,0.4,201.8,8159.5,599.1,3.8,,,2126,19.51,14.22,14285.6,,,0.36,1.44,627.6,,,0.4,,,35.5,,19.68,44.2,75.5,1722,65,yes,logged,,,0.04703,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_cuda1r_20260916_212003.txt
server_dit_benchmark,diffusers,20260916_231710,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",,1,,1,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.08521,0.000159,,,,,,,,535.1,gpu NVML board + cpu RAPL package,12002.4,12.0024,,,,,,,0.08640,5.184,311.1,0.544,,,,3.6,1.0,,,,,2.3,3.6,6.2,1.04,0.08095,95.0,,,100,0,7940.9,23575.6,29254.2,33754.3,36414.4,10047.5,1.00,5,0.576,0.15887,6.2946,6.310,0.0000,2.0,,22957.9,6297.9,0.3,176.2,5641.2,440.2,3.1,,,1174,19.36,12.01,6280.0,,,0.57,1.63,481.9,,,0.6,,,54.6,,14.95,53.2,75.6,1564,67,yes,logged,,,0.08521,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16-fp8_cuda1r_20260916_231710.txt
server_dit_benchmark,diffusers,20260917_001654,SR630 V4,6740P,L4,ThinkSystem SR630 V4,Intel(R) Xeon(R) 6740P,NVIDIA L4 x2,"96 logical, 96 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,byliutao/coco2014val_10k (prompts),cuda,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",,1,,2,1024x1024,20,,42,48,enabled,torch.compile on the transformer submodule,,,,,30,95,1,full pipeline resident on GPU,interactive,,30,,0,,,,,cuda:0,,0-47,100,10,5,2,enabled,diffusers,,,,0,,,0.06520,0.000137,,,,,,,,476.6,gpu NVML board + cpu RAPL package,11362.7,11.3627,,,,,,,0.06604,3.962,237.7,0.420,,,,2.7,0.8,,,,,1.7,2.7,4.7,0.75,0.06325,97.0,,,100,0,6320.3,23145.0,28847.4,32028.0,37920.0,,1.26,4,0.642,0.15706,6.3668,6.400,0.0000,2.2,,15549.6,13368.1,0.3,214.7,7252.5,645.5,3.9,,,1533,18.17,13.64,7309.7,,,0.44,1.44,429.1,,,0.5,,,42.1,,18.76,47.6,75.7,1671,66,yes,logged,,,0.06520,server_dit_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16-fp8_cuda1r_20260917_001654.txt
